ora,temperatura_u,temperatura_p,umidità,pressione,beccheggio,rollio,imbardata,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,giro_x,giro_y,giro_z
2018-02-05 00:58:29.263550,35.286746978759766,34.875,25.510433197021484,1003.20556640625,2.2550238801899103,8.755981497065356,177.6093841579385,-66.37632751464844,-1.2085894346237183,6.636042594909668,0,0,0,0.0016878843307495117,0.0007485868409276009,0.00038198940455913544
2018-02-05 00:58:31.413657,35.23343276977539,34.85625076293945,26.251325607299805,1003.177490234375,2.2439248227886393,8.677301132921395,177.74758620560456,-66.47750091552734,-1.70103120803833,6.076026916503906,-0.03801268711686134,0.15125976502895355,0.9908714294433594,-0.0020233839750289917,-0.0009401226416230202,-0.0004043895751237869
2018-02-05 00:58:33.557460,35.34006118774414,34.86249923706055,28.605499267578125,1003.1640625,2.234294469502333,8.670896123027214,177.76467533890792,-66.47750091552734,-1.70103120803833,6.076026916503906,-0.03801268711686134,0.1515025645494461,0.9925772547721863,-0.0020233839750289917,-0.0009401226416230202,-0.0004043895751237869
2018-02-05 00:58:35.687320,35.215660095214844,34.889583587646484,27.57274055480957,1003.20751953125,2.231344894997945,8.656810565411355,178.06038154883444,-66.12256622314453,-0.8222761154174805,6.813262939453125,-0.03801268711686134,0.1515025645494461,0.9925772547721863,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:37.790326,35.19789123535156,34.883331298828125,27.717071533203125,1003.193359375,2.259149741335421,8.688545331842528,177.91134682114478,-66.12256622314453,-0.8222761154174805,6.813262939453125,-0.03949370235204697,0.15053139626979828,0.9952579140663147,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:39.898718,35.35783004760742,34.897918701171875,28.77869415283203,1003.190673828125,2.2470376815028725,8.692634907608072,177.8889301402888,-66.12256622314453,-0.8222761154174805,6.813262939453125,-0.03825952485203743,0.15053139626979828,0.9937956929206848,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:42.002783,35.26897430419922,34.86458206176758,27.120508193969727,1003.176513671875,2.2435696529517988,8.675645665821312,177.73963586541066,-66.12256622314453,-0.8222761154174805,6.813262939453125,-0.03900003433227539,0.1527165323495865,0.9918461441993713,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:44.106896,35.23343276977539,34.87916564941406,27.832534790039062,1003.21875,2.237862176126607,8.674814090289864,177.77793956627607,-66.12256622314453,-0.8222761154174805,6.813262939453125,-0.03974054008722305,0.15125976502895355,0.9930647015571594,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:46.232766,35.23343276977539,34.883331298828125,28.348913192749023,1003.210205078125,2.2450919313630653,8.695604332349737,177.8742862147083,-66.12256622314453,-0.8222761154174805,6.813262939453125,-0.03900003433227539,0.15223094820976257,0.9933083653450012,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:48.347736,35.34006118774414,34.87083435058594,30.372732162475586,1003.213623046875,2.2438945138241975,8.679127354750726,177.75448469666625,-66.2267837524414,-2.047048807144165,5.395988464355469,-0.03801268711686134,0.15174536406993866,0.9937956929206848,0.0010886192321777344,0.0003050724044442177,-2.0255334675312042e-05
2018-02-05 00:58:50.493091,35.322288513183594,34.87083435058594,27.10767936706543,1003.200927734375,2.2525436677475494,8.702977521558765,177.57761011791962,-66.2267837524414,-2.047048807144165,5.395988464355469,-0.03974054008722305,0.15198814868927002,0.9920898675918579,-0.00018992647528648376,3.236997872591019e-05,-0.00011650007218122482
2018-02-05 00:58:52.587238,35.286746978759766,34.90833282470703,27.094850540161133,1003.22314453125,2.245979855955167,8.703746771614037,177.69092295625012,-66.32437896728516,-1.8092011213302612,6.234412670135498,-0.03974054008722305,0.15198814868927002,0.9920898675918579,0.0013327933847904205,0.0012515941634774208,-0.0010312581434845924
2018-02-05 00:58:54.675803,35.215660095214844,34.891666412353516,26.90241050720215,1003.17919921875,2.24462961293362,8.705986219888155,177.50161743321405,-66.32437896728516,-1.8092011213302612,6.234412670135498,-0.03900003433227539,0.15028859674930573,0.9906277060508728,0.0013327933847904205,0.0012515941634774208,-0.0010312581434845924
2018-02-05 00:58:56.803504,35.35783004760742,34.945831298828125,27.659337997436523,1003.1865234375,2.24843573584861,8.688514595991263,177.73481375185662,-66.42697143554688,-1.9599521160125732,5.323674201965332,-0.03900003433227539,0.15028859674930573,0.9906277060508728,0.00010095909237861633,2.637505531311035e-05,0.000802207738161087
2018-02-05 00:58:58.907083,35.26897430419922,34.92499923706055,28.602291107177734,1003.222900390625,2.2435043392678606,8.70078503083519,177.85563979827415,-66.42697143554688,-1.9599521160125732,5.323674201965332,-0.03998737409710884,0.15053139626979828,0.9925772547721863,0.000704985111951828,0.0012465808540582657,0.0011073807254433632
2018-02-05 00:59:01.006819,35.25120544433594,34.93541717529297,27.335399627685547,1003.206298828125,2.241240771888236,8.730517698065903,177.87857557350705,-66.52490997314453,-1.0645318031311035,6.279378890991211,-0.03949370235204697,0.15247373282909393,0.9935520887374878,0.000704985111951828,0.0012465808540582657,0.0011073807254433632
2018-02-05 00:59:03.140946,35.322288513183594,34.93958282470703,27.38030242919922,1003.207275390625,2.2499573739296417,8.70769376718066,177.78181911372465,-66.52490997314453,-1.0645318031311035,6.279378890991211,-0.03924686834216118,0.1515025645494461,0.9920898675918579,-0.0023629777133464813,-0.0005874922499060631,-0.0010327976197004318
2018-02-05 00:59:05.295420,35.35783004760742,34.954166412353516,26.620166778564453,1003.19482421875,2.2526418517168683,8.70736506432685,177.67183940770911,-66.41085052490234,-1.8392030000686646,5.653458118438721,-0.03924686834216118,0.1515025645494461,0.9920898675918579,0.00129738450050354,0.0009391540661454201,-0.0007284712046384811
2018-02-05 00:59:07.508691,35.26897430419922,34.97291564941406,27.335399627685547,1003.198486328125,2.239837808344033,8.71029436170714,177.84814025056548,-66.06866455078125,-1.3300535678863525,5.130593299865723,-0.040481045842170715,0.15295931696891785,0.9935520887374878,0.00129738450050354,0.0009391540661454201,-0.0007284712046384811
2018-02-05 00:59:09.642212,35.37560272216797,34.962501525878906,27.550289154052734,1003.14892578125,2.2360020167948362,8.709682206002778,177.89188078201025,-66.06866455078125,-1.3300535678863525,5.130593299865723,-0.03900003433227539,0.15344491600990295,0.9911150336265564,0.00129738450050354,0.0009391540661454201,-0.0007284712046384811
2018-02-05 00:59:11.765720,35.30451965332031,34.96875,26.69072723388672,1003.138671875,2.244785426624061,8.73286899068768,177.6851855973473,-65.73323822021484,-1.2565512657165527,6.37619686126709,-0.03900003433227539,0.15344491600990295,0.9911150336265564,0.001276206225156784,-0.0005863374099135399,-0.0004298565909266472
2018-02-05 00:59:13.868179,35.35783004760742,34.983333587646484,27.48293685913086,1003.2265625,2.2558313366158527,8.696770587150516,177.865516251814,-65.99110412597656,-1.5462393760681152,5.873162269592285,-0.03900003433227539,0.15344491600990295,0.9911150336265564,0.001579228788614273,0.0003285389393568039,0.00018258020281791687
2018-02-05 00:59:15.958961,35.35783004760742,34.99791717529297,27.784423828125,1003.20166015625,2.244349788621061,8.712461239221327,177.9061012358622,-65.93280029296875,-1.7395769357681274,6.038217067718506,-0.03974054008722305,0.15174536406993866,0.9923335909843445,0.001579228788614273,0.0003285389393568039,0.00018258020281791687
2018-02-05 00:59:18.061445,35.322288513183594,35.02083206176758,27.290496826171875,1003.173583984375,2.2652845318705617,8.715845597955068,177.88697670618618,-66.46971893310547,-1.2079955339431763,6.362912654876709,-0.03949370235204697,0.15125976502895355,0.9945268034934998,0.0015632547438144684,-0.0015106862410902977,-0.0010354407131671906
2018-02-05 00:59:20.154086,35.4111442565918,34.96875,25.818336486816406,1003.206787109375,2.246267150787131,8.71657215932803,178.13716653548374,-66.29387664794922,-1.13910710811615,5.9487810134887695,-0.03825952485203743,0.15247373282909393,0.9928209781646729,0.0009471699595451355,1.6480684280395508e-05,-0.0001193750649690628
2018-02-05 00:59:22.276102,35.39337158203125,35.01041793823242,28.11798667907715,1003.229736328125,2.2423265585228562,8.6981067429069,178.06432939817472,-66.65559387207031,-1.326074242591858,6.323755741119385,-0.038506362587213516,0.15125976502895355,0.9933083653450012,0.0009471699595451355,1.6480684280395508e-05,-0.0001193750649690628
2018-02-05 00:59:24.468099,35.39337158203125,35.01874923706055,27.094850540161133,1003.196044921875,2.2444676093842437,8.681318991700655,178.43576874561836,-66.65559387207031,-1.326074242591858,6.323755741119385,-0.03900003433227539,0.15198814868927002,0.990384042263031,0.0009471699595451355,1.6480684280395508e-05,-0.0001193750649690628
2018-02-05 00:59:26.621997,35.37560272216797,35.008331298828125,23.84583282470703,1003.172607421875,2.2387562905776437,8.688648638453724,178.3009408114023,-66.4842300415039,-1.1325695514678955,5.999467849731445,-0.03900003433227539,0.15198814868927002,0.990384042263031,0.0021638236939907074,-0.0002882992848753929,0.0010966211557388306
2018-02-05 00:59:28.743661,35.39337158203125,35.01250076293945,26.774118423461914,1003.1923828125,2.231475735809233,8.689537416819473,178.2017254835187,-66.4842300415039,-1.1325695514678955,5.999467849731445,-0.038753196597099304,0.15247373282909393,0.9933083653450012,0.0021638236939907074,-0.0002882992848753929,0.0010966211557388306
2018-02-05 00:59:30.855719,35.5,35.022918701171875,28.124401092529297,1003.195556640625,2.233613371576036,8.683829086220634,177.84413775971186,-66.38272094726562,-1.6206176280975342,6.034395694732666,-0.038753196597099304,0.15247373282909393,0.9933083653450012,-0.0021140798926353455,0.00032526906579732895,-0.0007365085184574127
2018-02-05 00:59:32.984554,35.37560272216797,35.00208282470703,27.803668975830078,1003.205078125,2.254847149045136,8.69429805867097,178.1998540116861,-66.65736389160156,-1.2918553352355957,5.323369026184082,-0.038753196597099304,0.15247373282909393,0.9933083653450012,-0.0002869702875614166,0.0006280485540628433,-0.00012503191828727722
2018-02-05 00:59:35.131398,35.37560272216797,35.014583587646484,27.52783966064453,1003.201904296875,2.233864807914857,8.707679253028672,177.97829633538925,-66.61708068847656,-1.4502205848693848,6.094069004058838,-0.038753196597099304,0.15247373282909393,0.9933083653450012,-0.0021239519119262695,0.001238308846950531,0.000790557824075222
2018-02-05 00:59:37.283467,35.446685791015625,34.99583435058594,27.57274055480957,1003.21337890625,2.2487014728960055,8.710527441912568,178.04467211374342,-66.0207290649414,-0.987068235874176,5.874884128570557,-0.03949370235204697,0.1498030126094818,0.9933083653450012,0.001843038946390152,0.0009325109422206879,0.001094910316169262
2018-02-05 00:59:39.457333,35.39337158203125,35.008331298828125,27.832534790039062,1003.21337890625,2.245920945573576,8.695011813439237,177.89821919756,-66.63542938232422,-1.4047690629959106,7.133079528808594,-0.038506362587213516,0.1510169804096222,0.9923335909843445,0.001227695494890213,-0.000901498831808567,0.0004855543375015259
2018-02-05 00:59:41.578153,35.34006118774414,34.96666717529297,27.547082901000977,1003.224853515625,2.2266984453716328,8.710492437193071,177.81359315374354,-66.42357635498047,-0.8773098587989807,6.723604679107666,-0.038506362587213516,0.1510169804096222,0.9923335909843445,-0.0027449093759059906,-0.0005950303748250008,-0.0004318011924624443
2018-02-05 00:59:43.685908,35.39337158203125,34.962501525878906,26.934484481811523,1003.21728515625,2.2484280518857935,8.733164396369283,177.85409617552173,-65.4201889038086,-1.0147984027862549,6.403860092163086,-0.03900003433227539,0.1515025645494461,0.9918461441993713,0.00030061230063438416,1.4699995517730713e-05,-0.00043539609760046005
2018-02-05 00:59:45.810828,35.37560272216797,35.01250076293945,26.972972869873047,1003.22705078125,2.237457700861695,8.698464474064679,177.80987753083505,-65.78279113769531,-1.6204105615615845,6.894926071166992,-0.03900003433227539,0.1515025645494461,0.9918461441993713,-0.0006183162331581116,-0.00029035843908786774,0.0013951025903224945
2018-02-05 00:59:47.914227,35.37560272216797,35.03333282470703,27.74593734741211,1003.21337890625,2.243154932403132,8.690627685765735,177.61247140344335,-66.37443542480469,-2.0162200927734375,6.436110019683838,-0.03900003433227539,0.15125976502895355,0.9933083653450012,-0.0006183162331581116,-0.00029035843908786774,0.0013951025903224945
2018-02-05 00:59:50.044682,35.53554153442383,35.056251525878906,26.2641544342041,1003.2041015625,2.262385330011303,8.701625997876748,177.6615258220624,-66.37443542480469,-2.0162200927734375,6.436110019683838,-0.03924686834216118,0.15174536406993866,0.9920898675918579,-0.0018471404910087585,-0.0005990592762827873,0.0007815370336174965
2018-02-05 00:59:52.146643,35.446685791015625,35.06458282470703,28.10194969177246,1003.197265625,2.255384172668628,8.706741809565088,177.90345112246425,-66.29409790039062,-1.2746127843856812,6.487028121948242,-0.040481045842170715,0.15174536406993866,0.9916024804115295,0.001506306231021881,-0.000905526801943779,0.0007797172293066978
2018-02-05 00:59:54.570852,35.428916931152344,35.06666564941406,27.707448959350586,1003.1904296875,2.245885300523845,8.721298650233678,178.12853317637283,-66.8919677734375,-0.8983914852142334,6.4157328605651855,-0.03924686834216118,0.15028859674930573,0.9928209781646729,-2.9608607292175293e-05,-0.0006001442670822144,0.0004728427156805992
2018-02-05 00:59:56.662112,35.571083068847656,35.09375,28.2045841217041,1003.170166015625,2.252022652379924,8.700330823255385,178.23860850503678,-66.20864868164062,-1.022429347038269,6.665067195892334,-0.03924686834216118,0.15028859674930573,0.9928209781646729,0.0021044425666332245,0.00031434185802936554,0.001084454357624054
2018-02-05 00:59:58.768157,35.51776885986328,35.125,28.47079086303711,1003.158203125,2.264211551840635,8.703074851754437,178.1961247283993,-66.18607330322266,-0.7758710980415344,6.081003189086914,-0.03924686834216118,0.15028859674930573,0.9928209781646729,0.0008767656981945038,-0.0009110169485211372,0.0023069148883223534
2018-02-05 01:00:00.918803,35.553314208984375,35.11249923706055,27.450862884521484,1003.2177734375,2.2482841910264,8.724764117463813,178.03259633929085,-66.59808349609375,-1.1723792552947998,6.575878143310547,-0.038753196597099304,0.15247373282909393,0.991358757019043,0.0008767656981945038,-0.0009110169485211372,0.0023069148883223534
2018-02-05 01:00:03.052460,35.5,35.09791564941406,28.236656188964844,1003.195068359375,2.2546529155406136,8.724722282555147,178.0820332485034,-66.72078704833984,-1.390623688697815,6.0002121925354,-0.03924686834216118,0.1515025645494461,0.9933083653450012,-0.00036514177918434143,0.0009154528379440308,-0.0019710510969161987
2018-02-05 01:00:05.162502,35.48222732543945,35.087501525878906,26.89599609375,1003.20068359375,2.2492592005304193,8.736256764516005,178.05706207689784,-66.76708221435547,-1.8592264652252197,6.539453983306885,-0.03949370235204697,0.15053139626979828,0.9923335909843445,0.0008429884910583496,-0.0012256782501935959,0.001082434318959713
2018-02-05 01:00:07.311238,35.5,35.087501525878906,28.52210807800293,1003.18310546875,2.2599409760620848,8.7104062060548,178.1091081183733,-66.98699188232422,-1.759805679321289,6.242623329162598,-0.03949370235204697,0.1510169804096222,0.9916024804115295,-0.0009947903454303741,0.0018262313678860664,-0.00044703390449285507
2018-02-05 01:00:09.424404,35.37560272216797,35.06458282470703,27.59198570251465,1003.200439453125,2.248223146210693,8.719661966153813,178.0732223044741,-66.77330017089844,-1.8694162368774414,6.311373710632324,-0.03949370235204697,0.1510169804096222,0.9916024804115295,0.0026646554470062256,0.0009094597771763802,-0.001061050221323967
2018-02-05 01:00:11.583722,35.46445846557617,35.11458206176758,26.00115394592285,1003.207275390625,2.2640079268260043,8.742360392313058,177.83311383439144,-66.51338195800781,-1.7695891857147217,6.985067844390869,-0.03949370235204697,0.1510169804096222,0.9916024804115295,0.002346627414226532,-0.00031697284430265427,-0.0004499061033129692
